codepage;CollationID;name;description
950;311362;Chinese_Traditional_Bopomofo_100_CS_AS;Chinese-Traditional-Bopomofo-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
936;311363;Chinese_Simplified_Pinyin_100_CS_AS;Chinese-Simplified-Pinyin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
936;311364;Chinese_Simplified_Stroke_Order_100_CS_AS;Chinese-Simplified-Stroke-Order-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
950;311365;Chinese_Traditional_Pinyin_100_CS_AS;Chinese-Traditional-Pinyin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
950;311366;Chinese_Traditional_Stroke_Order_100_CS_AS;Chinese-Traditional-Stroke-Order-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311367;Danish_Greenlandic_100_CS_AS;Danish-Greenlandic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
932;311368;Japanese_XJIS_100_CS_AS;Japanese-XJIS-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
932;311369;Japanese_Bushu_Kakusu_100_CS_AS;Japanese-Bushu-Kakusu-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311370;Norwegian_100_CS_AS;Norwegian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311371;Romansh_100_CS_AS;Romansh-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311372;Serbian_Latin_100_CS_AS;Serbian-Latin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311373;Serbian_Cyrillic_100_CS_AS;Serbian-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311374;Bosnian_Latin_100_CS_AS;Bosnian-Latin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311375;Bosnian_Cyrillic_100_CS_AS;Bosnian-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1256;311376;Urdu_100_CS_AS;Urdu-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1256;311377;Persian_100_CS_AS;Persian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311378;Mapudungan_100_CS_AS;Mapudungan-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311379;Upper_Sorbian_100_CS_AS;Upper-Sorbian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311380;Bashkir_100_CS_AS;Bashkir-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311381;Maltese_100_CS_AS;Maltese-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311382;Sami_Norway_100_CS_AS;Sami-Norway-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311383;Sami_Sweden_Finland_100_CS_AS;Sami-Sweden-Finland-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311384;Turkmen_100_CS_AS;Turkmen-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311385;Bengali_100_CS_AS;Bengali-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311386;Assamese_100_CS_AS;Assamese-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311387;Pashto_100_CS_AS;Pashto-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311388;Tibetan_100_CS_AS;Tibetan-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311389;Welsh_100_CS_AS;Welsh-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311390;Khmer_100_CS_AS;Khmer-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311391;Lao_100_CS_AS;Lao-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311392;Frisian_100_CS_AS;Frisian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311393;Tamazight_100_CS_AS;Tamazight-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311394;Nepali_100_CS_AS;Nepali-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1254;311395;Azeri_Latin_100_CS_AS;Azeri-Latin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311396;Azeri_Cyrillic_100_CS_AS;Azeri-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1256;311553;Arabic_100_CS_AS_SC;Arabic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1256;311554;Dari_100_CS_AS_SC;Dari-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311556;Czech_100_CS_AS_SC;Czech-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311558;Yakut_100_CS_AS_SC;Yakut-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1253;311559;Greek_100_CS_AS_SC;Greek-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311560;Latin1_General_100_CS_AS_SC;Latin1-General-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311561;Traditional_Spanish_100_CS_AS_SC;Traditional-Spanish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311562;Finnish_Swedish_100_CS_AS_SC;Finnish-Swedish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311563;French_100_CS_AS_SC;French-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1255;311564;Hebrew_100_CS_AS_SC;Hebrew-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311565;Hungarian_100_CS_AS_SC;Hungarian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311566;Icelandic_100_CS_AS_SC;Icelandic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311567;Corsican_100_CS_AS_SC;Corsican-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311570;Maori_100_CS_AS_SC;Maori-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311571;Polish_100_CS_AS_SC;Polish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311572;Romanian_100_CS_AS_SC;Romanian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311573;Cyrillic_General_100_CS_AS_SC;Cyrillic-General-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311574;Croatian_100_CS_AS_SC;Croatian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311575;Slovak_100_CS_AS_SC;Slovak-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311576;Albanian_100_CS_AS_SC;Albanian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
874;311577;Thai_100_CS_AS_SC;Thai-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1254;311578;Turkish_100_CS_AS_SC;Turkish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311579;Ukrainian_100_CS_AS_SC;Ukrainian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311580;Slovenian_100_CS_AS_SC;Slovenian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1257;311581;Estonian_100_CS_AS_SC;Estonian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1257;311582;Latvian_100_CS_AS_SC;Latvian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1257;311583;Lithuanian_100_CS_AS_SC;Lithuanian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1258;311584;Vietnamese_100_CS_AS_SC;Vietnamese-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1256;311589;Uighur_100_CS_AS_SC;Uighur-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311590;Breton_100_CS_AS_SC;Breton-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311592;Modern_Spanish_100_CS_AS_SC;Modern-Spanish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311593;German_PhoneBook_100_CS_AS_SC;German-PhoneBook-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311594;Hungarian_Technical_100_CS_AS_SC;Hungarian-Technical-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311597;Georgian_Modern_Sort_100_CS_AS_SC;Georgian-Modern-Sort-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311605;Indic_General_100_CS_AS_SC;Indic-General-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311607;Kazakh_100_CS_AS_SC;Kazakh-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1254;311608;Uzbek_Latin_100_CS_AS_SC;Uzbek-Latin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311609;Tatar_100_CS_AS_SC;Tatar-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311610;Macedonian_FYROM_100_CS_AS_SC;Macedonian-FYROM-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311611;Syriac_100_CS_AS_SC;Syriac-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311612;Divehi_100_CS_AS_SC;Divehi-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311615;Mohawk_100_CS_AS_SC;Mohawk-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
949;311616;Korean_100_CS_AS_SC;Korean-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
950;311617;Chinese_Traditional_Stroke_Count_100_CS_AS_SC;Chinese-Traditional-Stroke-Count-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
950;311618;Chinese_Traditional_Bopomofo_100_CS_AS_SC;Chinese-Traditional-Bopomofo-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
936;311619;Chinese_Simplified_Pinyin_100_CS_AS_SC;Chinese-Simplified-Pinyin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
936;311620;Chinese_Simplified_Stroke_Order_100_CS_AS_SC;Chinese-Simplified-Stroke-Order-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
950;311621;Chinese_Traditional_Pinyin_100_CS_AS_SC;Chinese-Traditional-Pinyin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
950;311622;Chinese_Traditional_Stroke_Order_100_CS_AS_SC;Chinese-Traditional-Stroke-Order-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311623;Danish_Greenlandic_100_CS_AS_SC;Danish-Greenlandic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
932;311624;Japanese_XJIS_100_CS_AS_SC;Japanese-XJIS-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
932;311625;Japanese_Bushu_Kakusu_100_CS_AS_SC;Japanese-Bushu-Kakusu-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311626;Norwegian_100_CS_AS_SC;Norwegian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311627;Romansh_100_CS_AS_SC;Romansh-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311628;Serbian_Latin_100_CS_AS_SC;Serbian-Latin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311629;Serbian_Cyrillic_100_CS_AS_SC;Serbian-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311630;Bosnian_Latin_100_CS_AS_SC;Bosnian-Latin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311631;Bosnian_Cyrillic_100_CS_AS_SC;Bosnian-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1256;311632;Urdu_100_CS_AS_SC;Urdu-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1256;311633;Persian_100_CS_AS_SC;Persian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311634;Mapudungan_100_CS_AS_SC;Mapudungan-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311635;Upper_Sorbian_100_CS_AS_SC;Upper-Sorbian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311636;Bashkir_100_CS_AS_SC;Bashkir-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311637;Maltese_100_CS_AS_SC;Maltese-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311638;Sami_Norway_100_CS_AS_SC;Sami-Norway-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311639;Sami_Sweden_Finland_100_CS_AS_SC;Sami-Sweden-Finland-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1250;311640;Turkmen_100_CS_AS_SC;Turkmen-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311641;Bengali_100_CS_AS_SC;Bengali-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311642;Assamese_100_CS_AS_SC;Assamese-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311643;Pashto_100_CS_AS_SC;Pashto-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311644;Tibetan_100_CS_AS_SC;Tibetan-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311645;Welsh_100_CS_AS_SC;Welsh-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311646;Khmer_100_CS_AS_SC;Khmer-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311647;Lao_100_CS_AS_SC;Lao-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311648;Frisian_100_CS_AS_SC;Frisian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1252;311649;Tamazight_100_CS_AS_SC;Tamazight-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
0;311650;Nepali_100_CS_AS_SC;Nepali-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1254;311651;Azeri_Latin_100_CS_AS_SC;Azeri-Latin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
1251;311652;Azeri_Cyrillic_100_CS_AS_SC;Azeri-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters
65001;311681;Arabic_100_CS_AS_SC_UTF8;Arabic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters, UTF8
65001;311682;Dari_100_CS_AS_SC_UTF8;Dari-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive, supplementary characters, UTF8
